Time (s),Ch1 (V)
0.1267500,1.6284650
0.1268750,1.6333007
0.1270000,1.6284650
0.1271250,1.6284650
0.1272500,1.6187937
0.1273750,1.6212116
0.1275000,1.6236294
0.1276250,1.6163759
0.1277500,1.6139581
0.1278750,1.6212116
0.1280000,1.6139581
0.1281250,1.6115403
0.1282500,1.6091225
0.1283750,1.6067046
0.1285000,1.6018690
0.1286250,1.6042868
0.1287500,1.5994512
0.1288750,1.5970333
0.1290000,1.5921977
0.1291250,1.5921977
0.1292500,1.5921977
0.1293750,1.5849442
0.1295000,1.5849442
0.1296250,1.5873620
0.1297500,1.5849442
0.1298750,1.5776907
0.1300000,1.5776907
0.1301250,1.5728551
0.1302500,1.5704373
0.1303750,1.5680194
0.1305000,1.5656016
0.1306250,1.5607660
0.1307500,1.5559303
0.1308750,1.5583481
0.1310000,1.5607660
0.1311250,1.5583481
0.1312500,1.5486768
0.1313750,1.5510947
0.1315000,1.5510947
0.1316250,1.5438412
0.1317500,1.5438412
0.1318750,1.5486768
0.1320000,1.5486768
0.1321250,1.5293343
0.1322500,1.5414234
0.1323750,1.5365877
0.1325000,1.5317521
0.1326250,1.5244986
0.1327500,1.5196630
0.1328750,1.5293343
0.1330000,1.5220808
0.1331250,1.5269164
0.1332500,1.4858134
0.1333750,1.5220808
0.1335000,1.5172451
0.1336250,1.5220808
0.1337500,1.5220808
0.1338750,1.5341699
0.1340000,1.5462590
0.1341250,1.5583481
0.1342500,1.5946155
0.1343750,1.6042868
0.1345000,1.6357185
0.1346250,1.6502255
0.1347500,1.6695681
0.1348750,1.6913285
0.1350000,1.6985819
0.1351250,1.7009998
0.1352500,1.7179245
0.1353750,1.7130889
0.1355000,1.7106711
0.1356250,1.7106711
0.1357500,1.7130889
0.1358750,1.7130889
0.1360000,1.7130889
0.1361250,1.7058354
0.1362500,1.7130889
0.1363750,1.7106711
0.1365000,1.7082532
0.1366250,1.7009998
0.1367500,1.6961641
0.1368750,1.6937463
0.1370000,1.7034176
0.1371250,1.6961641
0.1372500,1.6913285
0.1373750,1.6961641
0.1375000,1.6864928
0.1376250,1.6864928
0.1377500,1.6840750
0.1378750,1.6840750
0.1380000,1.6792394
0.1381250,1.6840750
0.1382500,1.6695681
0.1383750,1.6792394
0.1385000,1.6864928
0.1386250,1.7009998
0.1387500,1.6768215
0.1388750,1.6719859
0.1390000,1.6744037
0.1391250,1.6671502
0.1392500,1.6647324
0.1393750,1.6526433
0.1395000,1.6647324
0.1396250,1.6598968
0.1397500,1.6526433
0.1398750,1.6526433
0.1400000,1.6574789
0.1401250,1.6550611
0.1402500,1.6526433
0.1403750,1.6526433
0.1405000,1.6453898
0.1406250,1.6429720
0.1407500,1.6478076
0.1408750,1.6381363
0.1410000,1.6405542
0.1411250,1.5825264
0.1412500,1.6405542
0.1413750,1.6260472
0.1415000,1.6357185
0.1416250,1.6139581
0.1417500,1.6333007
0.1418750,1.6260472
0.1420000,1.6260472
0.1421250,1.6212116
0.1422500,1.6212116
0.1423750,1.6236294
0.1425000,1.6212116
0.1426250,1.6139581
0.1427500,1.6091225
0.1428750,1.6163759
0.1430000,1.6163759
0.1431250,1.6115403
0.1432500,1.6091225
0.1433750,1.6042868
0.1435000,1.6091225
0.1436250,1.5994512
0.1437500,1.5994512
0.1438750,1.6042868
0.1440000,1.5970333
0.1441250,1.5970333
0.1442500,1.6018690
0.1443750,1.5946155
0.1445000,1.5897799
0.1446250,1.5873620
0.1447500,1.5825264
0.1448750,1.5849442
0.1450000,1.5849442
