Time (s),Ch1 (V),Ch2 (V)
0.2902500,0.1656814,0.1705171
0.2903750,0.1729349,0.1729349
0.2905000,0.1656814,0.1753527
0.2906250,0.1608458,0.1753527
0.2907500,0.1680992,0.1753527
0.2908750,0.1705171,0.1753527
0.2910000,0.1729349,0.1801883
0.2911250,0.1656814,0.1729349
0.2912500,0.1656814,0.1680992
0.2913750,0.1632636,0.1729349
0.2915000,0.1632636,0.1729349
0.2916250,0.1705171,0.1777705
0.2917500,0.1753527,0.1753527
0.2918750,0.1656814,0.1705171
0.2920000,0.1705171,0.1777705
0.2921250,0.1729349,0.1753527
0.2922500,0.1705171,0.1705171
0.2923750,0.2019488,0.1705171
0.2925000,0.1680992,0.1729349
0.2926250,0.1608458,0.1753527
0.2927500,0.1705171,0.1777705
0.2928750,0.1680992,0.1680992
0.2930000,0.1729349,0.1826062
0.2931250,0.1777705,0.1729349
0.2932500,0.1705171,0.1753527
0.2933750,0.1632636,0.1705171
0.2935000,0.1729349,0.1753527
0.2936250,0.1753527,0.1753527
0.2937500,0.1729349,0.1753527
0.2938750,0.1680992,0.1753527
0.2940000,0.1777705,0.1753527
0.2941250,0.1632636,0.1705171
0.2942500,0.1680992,0.1946953
0.2943750,0.1705171,0.1753527
0.2945000,0.1680992,0.1705171
0.2946250,0.1221606,0.1777705
0.2947500,0.1705171,0.1705171
0.2948750,0.1705171,0.1753527
0.2950000,0.1656814,0.1705171
0.2951250,0.1729349,0.1729349
0.2952500,0.1705171,0.1705171
0.2953750,0.1729349,0.1705171
0.2955000,0.1753527,0.1729349
0.2956250,0.1656814,0.1753527
0.2957500,0.1656814,0.1680992
0.2958750,0.1560101,0.1753527
0.2960000,0.1777705,0.1729349
0.2961250,0.1729349,0.1705171
0.2962500,0.1632636,0.1753527
0.2963750,0.1705171,0.1753527
0.2965000,0.1680992,0.1729349
0.2966250,0.1705171,0.1729349
0.2967500,0.1680992,0.1729349
0.2968750,0.1656814,0.1777705
0.2970000,0.1753527,0.1753527
0.2971250,0.1753527,0.1801883
0.2972500,0.1656814,0.1777705
0.2973750,0.1729349,0.1753527
0.2975000,0.1680992,0.1705171
0.2976250,0.1753527,0.1777705
0.2977500,0.1753527,0.1729349
0.2978750,0.1729349,0.1753527
0.2980000,0.1729349,0.1729349
0.2981250,0.1729349,0.1729349
0.2982500,0.1777705,0.1801883
0.2983750,0.1777705,0.1826062
0.2985000,0.1729349,0.1753527
0.2986250,0.1680992,0.1753527
0.2987500,0.1705171,0.1753527
0.2988750,0.1632636,0.1753527
0.2990000,0.1753527,0.1801883
0.2991250,0.1753527,0.1753527
0.2992500,0.1753527,0.1801883
0.2993750,0.1753527,0.1801883
0.2995000,0.1729349,0.1753527
0.2996250,0.1680992,0.1705171
0.2997500,0.1729349,0.1753527
0.2998750,0.1753527,0.1777705
0.3000000,0.1777705,0.1777705
0.3001250,0.1705171,0.1777705
0.3002500,0.1729349,0.1801883
0.3003750,0.1705171,0.1753527
0.3005000,0.1052358,0.1753527
0.3006250,0.1753527,0.1753527
0.3007500,0.1729349,0.1753527
0.3008750,0.1753527,0.1705171
0.3010000,0.1729349,0.1729349
0.3011250,0.1705171,0.1753527
0.3012500,0.1705171,0.1753527
0.3013750,0.1656814,0.1753527
0.3015000,0.1680992,0.1729349
0.3016250,0.1705171,0.1753527
0.3017500,0.1729349,0.1777705
0.3018750,0.1777705,0.1753527
0.3020000,0.1729349,0.1753527
0.3021250,0.1729349,0.1753527
0.3022500,0.1729349,0.1777705
0.3023750,0.1753527,0.1753527
0.3025000,0.1705171,0.1777705
0.3026250,0.1729349,0.1729349
0.3027500,0.1680992,0.1753527
0.3028750,0.1729349,0.1729349
0.3030000,0.1777705,0.1777705
0.3031250,0.1753527,0.1801883
0.3032500,0.1753527,0.1777705
0.3033750,0.1680992,0.1705171
0.3035000,0.1632636,0.1729349
0.3036250,0.1801883,0.1705171
0.3037500,0.1753527,0.1777705
0.3038750,0.1680992,0.1729349
0.3040000,0.1705171,0.1801883
0.3041250,0.1656814,0.1705171
0.3042500,0.1680992,0.1729349
0.3043750,0.1680992,0.1801883
0.3045000,0.1656814,0.1705171
0.3046250,0.1680992,0.1753527
0.3047500,0.1729349,0.1801883
0.3048750,0.1632636,0.1705171
0.3050000,0.1729349,0.1705171
0.3051250,0.1680992,0.1729349
0.3052500,0.1705171,0.1584279
0.3053750,0.1729349,0.1656814
0.3055000,0.1680992,0.1705171
0.3056250,0.1753527,0.1801883
0.3057500,0.1729349,0.1753527
0.3058750,0.1995309,0.1729349
0.3060000,0.1753527,0.1705171
0.3061250,0.1656814,0.1801883
0.3062500,0.1729349,0.1705171
0.3063750,0.1656814,0.1680992
0.3065000,0.1801883,0.1777705
0.3066250,0.1777705,0.1705171
0.3067500,0.1753527,0.1729349
0.3068750,0.1632636,0.1680992
0.3070000,0.1705171,0.1874418
0.3071250,0.1729349,0.1729349
0.3072500,0.1608458,0.1729349
0.3073750,0.1680992,0.1729349
0.3075000,0.1680992,0.1680992
0.3076250,0.1680992,0.1729349
0.3077500,0.1753527,0.1729349
0.3078750,0.1753527,0.1753527
0.3080000,0.1680992,0.1971131
0.3081250,0.1680992,0.1753527
0.3082500,0.1680992,0.1729349
0.3083750,0.1680992,0.1777705
0.3085000,0.1656814,0.1729349
0.3086250,0.1729349,0.2043666
0.3087500,0.1705171,0.1801883
0.3088750,0.1705171,0.1753527
0.3090000,0.1680992,0.1753527
0.3091250,0.1705171,0.1801883
0.3092500,0.1729349,0.1971131
0.3093750,0.1632636,0.1705171
0.3095000,0.1729349,0.1777705
0.3096250,0.1753527,0.1729349
0.3097500,0.1705171,0.1801883
0.3098750,0.1632636,0.1777705
0.3100000,0.1680992,0.1729349
0.3101250,0.1680992,0.1729349
0.3102500,0.1753527,0.1801883
0.3103750,0.1729349,0.1777705
0.3105000,0.1680992,0.1729349
0.3106250,0.1729349,0.1753527
0.3107500,0.1705171,0.1705171
0.3108750,0.1680992,0.1729349
0.3110000,0.1632636,0.1729349
0.3111250,0.1705171,0.1729349
0.3112500,0.1729349,0.1753527
0.3113750,0.1680992,0.1729349
0.3115000,0.1729349,0.1777705
0.3116250,0.1995309,0.1753527
0.3117500,0.1680992,0.1777705
0.3118750,0.1729349,0.1777705
0.3120000,0.1705171,0.1729349
0.3121250,0.1729349,0.1705171
0.3122500,0.1705171,0.1753527
0.3123750,0.1898596,0.1777705
0.3125000,0.1608458,0.1753527
0.3126250,0.1680992,0.1753527
0.3127500,0.1753527,0.1656814
0.3128750,0.1705171,0.1801883
0.3130000,0.1680992,0.1729349
0.3131250,0.1705171,0.1777705
0.3132500,0.1729349,0.1777705
0.3133750,0.1705171,0.1753527
0.3135000,0.1729349,0.1826062
0.3136250,0.1729349,0.1729349
0.3137500,0.1680992,0.1777705
0.3138750,0.1850240,0.1729349
0.3140000,0.1753527,0.1801883
0.3141250,0.1729349,0.1632636
0.3142500,0.1753527,0.1705171
0.3143750,0.1680992,0.1753527
0.3145000,0.1705171,0.1729349
0.3146250,0.1680992,0.1777705
0.3147500,0.1753527,0.1777705
0.3148750,0.1680992,0.1753527
0.3150000,0.1753527,0.1777705
0.3151250,0.1705171,0.1777705
0.3152500,0.1753527,0.1801883
0.3153750,0.1801883,0.1801883
0.3155000,0.1753527,0.1777705
0.3156250,0.1656814,0.1729349
0.3157500,0.1898596,0.1753527
0.3158750,0.1729349,0.1777705
0.3160000,0.1753527,0.1801883
0.3161250,0.1705171,0.1753527
0.3162500,0.1705171,0.1729349
0.3163750,0.1729349,0.1801883
0.3165000,0.1705171,0.1753527
0.3166250,0.1729349,0.1753527
0.3167500,0.1729349,0.1777705
0.3168750,0.1753527,0.1753527
0.3170000,0.1729349,0.1777705
0.3171250,0.1898596,0.1705171
0.3172500,0.1705171,0.1753527
0.3173750,0.1705171,0.1777705
0.3175000,0.1729349,0.1729349
0.3176250,0.1753527,0.1777705
0.3177500,0.1680992,0.1801883
0.3178750,0.1729349,0.1753527
0.3180000,0.1753527,0.1777705
0.3181250,0.1705171,0.1777705
0.3182500,0.1705171,0.1753527
0.3183750,0.1729349,0.1729349
0.3185000,0.1680992,0.1777705
0.3186250,0.1705171,0.2092022
0.3187500,0.1632636,0.1729349
0.3188750,0.1680992,0.1753527
0.3190000,0.1656814,0.2043666
0.3191250,0.1850240,0.1777705
0.3192500,0.1632636,0.1753527
0.3193750,0.1656814,0.1729349
0.3195000,0.1729349,0.1705171
0.3196250,0.1656814,0.1753527
0.3197500,0.1705171,0.1753527
0.3198750,0.1729349,0.1753527
0.3200000,0.1705171,0.1729349
0.3201250,0.1656814,0.1729349
0.3202500,0.1656814,0.1753527
0.3203750,0.1197427,0.1729349
0.3205000,0.1656814,0.1705171
0.3206250,0.1680992,0.1777705
0.3207500,0.1705171,0.1729349
0.3208750,0.1656814,0.1656814
0.3210000,0.1680992,0.1729349
0.3211250,0.1705171,0.1729349
0.3212500,0.1777705,0.1753527
0.3213750,0.1656814,0.1753527
0.3215000,0.1777705,0.1777705
0.3216250,0.1680992,0.1753527
0.3217500,0.1729349,0.1753527
0.3218750,0.1680992,0.1753527
0.3220000,0.1705171,0.1705171
0.3221250,0.1729349,0.1777705
0.3222500,0.1680992,0.1753527
0.3223750,0.1680992,0.1777705
0.3225000,0.1656814,0.1777705
0.3226250,0.1680992,0.1753527
0.3227500,0.1753527,0.1922775
0.3228750,0.1705171,0.1753527
0.3230000,0.1729349,0.1729349
0.3231250,0.1729349,0.1705171
0.3232500,0.1656814,0.1729349
0.3233750,0.1729349,0.1729349
0.3235000,0.1680992,0.1971131
0.3236250,0.1705171,0.1753527
0.3237500,0.1680992,0.1729349
0.3238750,0.1729349,0.1777705
0.3240000,0.1753527,0.1753527
0.3241250,0.1680992,0.1753527
0.3242500,0.1729349,0.1729349
0.3243750,0.1100714,0.1753527
0.3245000,0.1680992,0.1705171
0.3246250,0.1753527,0.1753527
0.3247500,0.1656814,0.1753527
0.3248750,0.1680992,0.1729349
0.3250000,0.1680992,0.1729349
0.3251250,0.1705171,0.1777705
0.3252500,0.1680992,0.1946953
0.3253750,0.1680992,0.1705171
0.3255000,0.1777705,0.1801883
0.3256250,0.1729349,0.1777705
0.3257500,0.1777705,0.1680992
0.3258750,0.1705171,0.1729349
0.3260000,0.1729349,0.1826062
0.3261250,0.1729349,0.1729349
0.3262500,0.1680992,0.1753527
0.3263750,0.1100714,0.1777705
0.3265000,0.1777705,0.1826062
0.3266250,0.1729349,0.1753527
0.3267500,0.1705171,0.1777705
0.3268750,0.1729349,0.1729349
0.3270000,0.1632636,0.1608458
0.3271250,0.1705171,0.1777705
0.3272500,0.1656814,0.1753527
0.3273750,0.1705171,0.1753527
0.3275000,0.1753527,0.1801883
0.3276250,0.1656814,0.1753527
0.3277500,0.1729349,0.1777705
0.3278750,0.1729349,0.1753527
0.3280000,0.1705171,0.1729349
0.3281250,0.1680992,0.1729349
0.3282500,0.1656814,0.1729349
0.3283750,0.1680992,0.1753527
0.3285000,0.1753527,0.1801883
0.3286250,0.1705171,0.1753527
0.3287500,0.1656814,0.1753527
0.3288750,0.1753527,0.1729349
0.3290000,0.1729349,0.1753527
0.3291250,0.1656814,0.1729349
0.3292500,0.1656814,0.1753527
0.3293750,0.1874418,0.1729349
0.3295000,0.1729349,0.1705171
0.3296250,0.1705171,0.1753527
0.3297500,0.1705171,0.1753527
0.3298750,0.1801883,0.1777705
0.3300000,0.1705171,0.1753527
0.3301250,0.1729349,0.1753527
0.3302500,0.1729349,0.1946953
0.3303750,0.1753527,0.1729349
0.3305000,0.1680992,0.1777705
0.3306250,0.1705171,0.1753527
0.3307500,0.1705171,0.1729349
0.3308750,0.1705171,0.1753527
0.3310000,0.1729349,0.1753527
0.3311250,0.1656814,0.1753527
0.3312500,0.1680992,0.1753527
0.3313750,0.1729349,0.1729349
0.3315000,0.1705171,0.1729349
0.3316250,0.1753527,0.1777705
0.3317500,0.1729349,0.1801883
0.3318750,0.1729349,0.1729349
0.3320000,0.1753527,0.1777705
0.3321250,0.1729349,0.1753527
0.3322500,0.1777705,0.1801883
0.3323750,0.1729349,0.1753527
0.3325000,0.1729349,0.1729349
0.3326250,0.1753527,0.1777705
0.3327500,0.1608458,0.1729349
0.3328750,0.1680992,0.1777705
0.3330000,0.1705171,0.1729349
0.3331250,0.1680992,0.1753527
0.3332500,0.1705171,0.1898596
0.3333750,0.1729349,0.1826062
0.3335000,0.1656814,0.1753527
0.3336250,0.2116201,0.1753527
0.3337500,0.1656814,0.1777705
0.3338750,0.1729349,0.1801883
0.3340000,0.1705171,0.1777705
0.3341250,0.1729349,0.1753527
0.3342500,0.1656814,0.1777705
0.3343750,0.1705171,0.1826062
0.3345000,0.1729349,0.1826062
0.3346250,0.1705171,0.1729349
0.3347500,0.1656814,0.1753527
0.3348750,0.1632636,0.1705171
0.3350000,0.1705171,0.1801883
0.3351250,0.1680992,0.1729349
0.3352500,0.1680992,0.1729349
0.3353750,0.1705171,0.1729349
0.3355000,0.1680992,0.1777705
0.3356250,0.1705171,0.1729349
0.3357500,0.1705171,0.1801883
0.3358750,0.1705171,0.1777705
0.3360000,0.1656814,0.1705171
0.3361250,0.1656814,0.1753527
0.3362500,0.1729349,0.1753527
0.3363750,0.1680992,0.1753527
0.3365000,0.1705171,0.1753527
0.3366250,0.1777705,0.1753527
0.3367500,0.1680992,0.1729349
0.3368750,0.1028180,0.1729349
0.3370000,0.1487566,0.1705171
0.3371250,0.1632636,0.1753527
0.3372500,0.1656814,0.1753527
0.3373750,0.1729349,0.1729349
0.3375000,0.1729349,0.1705171
0.3376250,0.1705171,0.1753527
0.3377500,0.1729349,0.1753527
0.3378750,0.1680992,0.1705171
0.3380000,0.1680992,0.1777705
0.3381250,0.1801883,0.1729349
0.3382500,0.1898596,0.1729349
0.3383750,0.1705171,0.1801883
0.3385000,0.1705171,0.1705171
0.3386250,0.1439210,0.1729349
0.3387500,0.1729349,0.1753527
0.3388750,0.1705171,0.1729349
0.3390000,0.1632636,0.1729349
0.3391250,0.1656814,0.1632636
0.3392500,0.1680992,0.1753527
0.3393750,0.1680992,0.1729349
0.3395000,0.1705171,0.1753527
0.3396250,0.1705171,0.1753527
0.3397500,0.1680992,0.1753527
0.3398750,0.1680992,0.1753527
0.3400000,0.1680992,0.1753527
0.3401250,0.1753527,0.1729349
0.3402500,0.1729349,0.1753527
0.3403750,0.1584279,0.1705171
0.3405000,0.1705171,0.1753527
0.3406250,0.1705171,0.1729349
0.3407500,0.1753527,0.1753527
0.3408750,0.1680992,0.1729349
0.3410000,0.1680992,0.1753527
0.3411250,0.1729349,0.1777705
0.3412500,0.1777705,0.1753527
0.3413750,0.1705171,0.1753527
0.3415000,0.1680992,0.1874418
0.3416250,0.1680992,0.1729349
0.3417500,0.1680992,0.1753527
0.3418750,0.1680992,0.1874418
0.3420000,0.1705171,0.1801883
0.3421250,0.1729349,0.1801883
0.3422500,0.1729349,0.1656814
0.3423750,0.1753527,0.1729349
0.3425000,0.1705171,0.1753527
0.3426250,0.1197427,0.1753527
0.3427500,0.1729349,0.1705171
0.3428750,0.1729349,0.1753527
0.3430000,0.1680992,0.1656814
0.3431250,0.1753527,0.1729349
0.3432500,0.1705171,0.1753527
0.3433750,0.1705171,0.1729349
0.3435000,0.1729349,0.1777705
0.3436250,0.1705171,0.1705171
0.3437500,0.1729349,0.1753527
0.3438750,0.1729349,0.1801883
0.3440000,0.1680992,0.1777705
0.3441250,0.1705171,0.1753527
0.3442500,0.1632636,0.1729349
0.3443750,0.1705171,0.1753527
0.3445000,0.1753527,0.1777705
0.3446250,0.1705171,0.1729349
0.3447500,0.1705171,0.1801883
0.3448750,0.1680992,0.1753527
0.3450000,0.1705171,0.1753527
0.3451250,0.1680992,0.1753527
0.3452500,0.1608458,0.1753527
0.3453750,0.1680992,0.1777705
0.3455000,0.2019488,0.1777705
0.3456250,0.1656814,0.1705171
0.3457500,0.1705171,0.1753527
0.3458750,0.1777705,0.1801883
0.3460000,0.1729349,0.1753527
0.3461250,0.1680992,0.1729349
0.3462500,0.1753527,0.1705171
0.3463750,0.1680992,0.1753527
0.3465000,0.1680992,0.1753527
0.3466250,0.1729349,0.1753527
0.3467500,0.1656814,0.1656814
0.3468750,0.1729349,0.1729349
0.3470000,0.1729349,0.1753527
0.3471250,0.1705171,0.1729349
0.3472500,0.1705171,0.1753527
0.3473750,0.1729349,0.1777705
0.3475000,0.1753527,0.1729349
0.3476250,0.1656814,0.1608458
0.3477500,0.1729349,0.1777705
0.3478750,0.1680992,0.1729349
0.3480000,0.1705171,0.1753527
0.3481250,0.1729349,0.1753527
0.3482500,0.1753527,0.1777705
0.3483750,0.1753527,0.1777705
0.3485000,0.1729349,0.1753527
0.3486250,0.1705171,0.1922775
0.3487500,0.1753527,0.1753527
0.3488750,0.1729349,0.1753527
0.3490000,0.1729349,0.1753527
0.3491250,0.1729349,0.1729349
0.3492500,0.1656814,0.1753527
0.3493750,0.1680992,0.1753527
0.3495000,0.1729349,0.1777705
0.3496250,0.1753527,0.1753527
0.3497500,0.1801883,0.1826062
0.3498750,0.1680992,0.1801883
0.3500000,0.1729349,0.1826062
0.3501250,0.1705171,0.1753527
0.3502500,0.1656814,0.1753527
0.3503750,0.1705171,0.1729349
0.3505000,0.1632636,0.1753527
0.3506250,0.1632636,0.1656814
0.3507500,0.1680992,0.1777705
0.3508750,0.1656814,0.1729349
0.3510000,0.1777705,0.1777705
0.3511250,0.1680992,0.1801883
0.3512500,0.1729349,0.1729349
0.3513750,0.1705171,0.1777705
0.3515000,0.1680992,0.1197427
0.3516250,0.1705171,0.1753527
0.3517500,0.1729349,0.1729349
0.3518750,0.1705171,0.1753527
0.3520000,0.1826062,0.1777705
0.3521250,0.1729349,0.1753527
0.3522500,0.1753527,0.1801883
0.3523750,0.1705171,0.1777705
0.3525000,0.1656814,0.1680992
0.3526250,0.1753527,0.1753527
0.3527500,0.1680992,0.1729349
0.3528750,0.1705171,0.1777705
0.3530000,0.1680992,0.1753527
0.3531250,0.1729349,0.1801883
0.3532500,0.1705171,0.1729349
0.3533750,0.1705171,0.1777705
0.3535000,0.1729349,0.1729349
0.3536250,0.1729349,0.2092022
0.3537500,0.1680992,0.1753527
0.3538750,0.1729349,0.1729349
0.3540000,0.1753527,0.1753527
0.3541250,0.1729349,0.1753527
0.3542500,0.1705171,0.1753527
0.3543750,0.1729349,0.1753527
0.3545000,0.1680992,0.1729349
0.3546250,0.1680992,0.1753527
0.3547500,0.1705171,0.1777705
0.3548750,0.1656814,0.1729349
0.3550000,0.1753527,0.1753527
0.3551250,0.1608458,0.1729349
0.3552500,0.1705171,0.1753527
0.3553750,0.1632636,0.1729349
0.3555000,0.1898596,0.1705171
0.3556250,0.1680992,0.1753527
0.3557500,0.1680992,0.1753527
0.3558750,0.1729349,0.1560101
0.3560000,0.1680992,0.1680992
0.3561250,0.1680992,0.1705171
0.3562500,0.1680992,0.1729349
0.3563750,0.1632636,0.1753527
0.3565000,0.1705171,0.1729349
0.3566250,0.1777705,0.1826062
0.3567500,0.1656814,0.1777705
0.3568750,0.1680992,0.1705171
0.3570000,0.1680992,0.1729349
0.3571250,0.1680992,0.1753527
0.3572500,0.1680992,0.1729349
0.3573750,0.1608458,0.1680992
0.3575000,0.1729349,0.1705171
0.3576250,0.1729349,0.1777705
0.3577500,0.1729349,0.1801883
0.3578750,0.1680992,0.1729349
0.3580000,0.1729349,0.1801883
0.3581250,0.1656814,0.1729349
0.3582500,0.1632636,0.1729349
0.3583750,0.1680992,0.1729349
0.3585000,0.1656814,0.1680992
0.3586250,0.1680992,0.1777705
0.3587500,0.1729349,0.1753527
0.3588750,0.1729349,0.1729349
0.3590000,0.1680992,0.1729349
0.3591250,0.1705171,0.1777705
0.3592500,0.1705171,0.1777705
0.3593750,0.1656814,0.1753527
0.3595000,0.1705171,0.1777705
0.3596250,0.1705171,0.1753527
0.3597500,0.1874418,0.1705171
0.3598750,0.1705171,0.1753527
0.3600000,0.1705171,0.1753527
0.3601250,0.1971131,0.1753527
0.3602500,0.1680992,0.1705171
0.3603750,0.1680992,0.1777705
0.3605000,0.1753527,0.1777705
0.3606250,0.1753527,0.1801883
0.3607500,0.1680992,0.1801883
0.3608750,0.1680992,0.1753527
0.3610000,0.1680992,0.2067844
0.3611250,0.1680992,0.1729349
0.3612500,0.1632636,0.1705171
0.3613750,0.1729349,0.1777705
0.3615000,0.1680992,0.1753527
0.3616250,0.1656814,0.1753527
0.3617500,0.1729349,0.1777705
0.3618750,0.1632636,0.1729349
0.3620000,0.1753527,0.1729349
0.3621250,0.1656814,0.1705171
0.3622500,0.1680992,0.1753527
0.3623750,0.1656814,0.1753527
0.3625000,0.1705171,0.1753527
0.3626250,0.1680992,0.1680992
0.3627500,0.1680992,0.1705171
0.3628750,0.1656814,0.1705171
0.3630000,0.1729349,0.1777705
0.3631250,0.1705171,0.1826062
0.3632500,0.1680992,0.1777705
0.3633750,0.1729349,0.1753527
0.3635000,0.1656814,0.1753527
0.3636250,0.1705171,0.1729349
0.3637500,0.1729349,0.1753527
0.3638750,0.1705171,0.1753527
0.3640000,0.1777705,0.1753527
0.3641250,0.1705171,0.1705171
0.3642500,0.1705171,0.1898596
0.3643750,0.1705171,0.1753527
0.3645000,0.1729349,0.1729349
0.3646250,0.1705171,0.1753527
0.3647500,0.1656814,0.1680992
0.3648750,0.1705171,0.1777705
0.3650000,0.1705171,0.1777705
0.3651250,0.1680992,0.1753527
0.3652500,0.1656814,0.1705171
0.3653750,0.1729349,0.1729349
0.3655000,0.1608458,0.1777705
0.3656250,0.1705171,0.1777705
0.3657500,0.1680992,0.1729349
0.3658750,0.1705171,0.1801883
0.3660000,0.1680992,0.1801883
0.3661250,0.1680992,0.1753527
0.3662500,0.1705171,0.1777705
0.3663750,0.1705171,0.1777705
0.3665000,0.1753527,0.1826062
0.3666250,0.1753527,0.1777705
0.3667500,0.1632636,0.1705171
0.3668750,0.1753527,0.1777705
0.3670000,0.1777705,0.1777705
0.3671250,0.1705171,0.1729349
0.3672500,0.1197427,0.1753527
0.3673750,0.1680992,0.1705171
0.3675000,0.1753527,0.1729349
0.3676250,0.1680992,0.1705171
0.3677500,0.1753527,0.1777705
0.3678750,0.1753527,0.1753527
0.3680000,0.1680992,0.1753527
0.3681250,0.1705171,0.1729349
0.3682500,0.1680992,0.1753527
0.3683750,0.1705171,0.1753527
0.3685000,0.1753527,0.1777705
0.3686250,0.1729349,0.1753527
0.3687500,0.1680992,0.1318319
0.3688750,0.1705171,0.1753527
0.3690000,0.1656814,0.1705171
0.3691250,0.1729349,0.1729349
0.3692500,0.1656814,0.1705171
0.3693750,0.1680992,0.1680992
0.3695000,0.1680992,0.1729349
0.3696250,0.1705171,0.1705171
0.3697500,0.1753527,0.1801883
0.3698750,0.1632636,0.1705171
0.3700000,0.1705171,0.1729349
0.3701250,0.1680992,0.1801883
0.3702500,0.1656814,0.1705171
0.3703750,0.1705171,0.1753527
0.3705000,0.1680992,0.1801883
0.3706250,0.1656814,0.1850240
0.3707500,0.1729349,0.1777705
0.3708750,0.1729349,0.1705171
0.3710000,0.1729349,0.1777705
0.3711250,0.1632636,0.1777705
0.3712500,0.1680992,0.1777705
0.3713750,0.1608458,0.1705171
0.3715000,0.1705171,0.1729349
0.3716250,0.1729349,0.1801883
0.3717500,0.1705171,0.1729349
0.3718750,0.1753527,0.1753527
0.3720000,0.1753527,0.1801883
0.3721250,0.1729349,0.1753527
0.3722500,0.1729349,0.1777705
0.3723750,0.1753527,0.1753527
0.3725000,0.1705171,0.1729349
0.3726250,0.1705171,0.1729349
0.3727500,0.1632636,0.1753527
0.3728750,0.1705171,0.1705171
0.3730000,0.1680992,0.1656814
0.3731250,0.1705171,0.1777705
0.3732500,0.1753527,0.1801883
0.3733750,0.1705171,0.1705171
0.3735000,0.1753527,0.1777705
0.3736250,0.1656814,0.1753527
0.3737500,0.1729349,0.1777705
0.3738750,0.1656814,0.1753527
0.3740000,0.1680992,0.1729349
0.3741250,0.1705171,0.1753527
0.3742500,0.1632636,0.1995309
0.3743750,0.1656814,0.1753527
0.3745000,0.1705171,0.1753527
0.3746250,0.1777705,0.1777705
0.3747500,0.1680992,0.1705171
0.3748750,0.1705171,0.1777705
0.3750000,0.1608458,0.1729349
0.3751250,0.1656814,0.1680992
0.3752500,0.1656814,0.1729349
0.3753750,0.1632636,0.1729349
0.3755000,0.1777705,0.1753527
0.3756250,0.1680992,0.1729349
0.3757500,0.1680992,0.1705171
0.3758750,0.1729349,0.1656814
0.3760000,0.1729349,0.1753527
0.3761250,0.1729349,0.1753527
0.3762500,0.1705171,0.1729349
0.3763750,0.1656814,0.1753527
0.3765000,0.1680992,0.1777705
0.3766250,0.1656814,0.1729349
0.3767500,0.1753527,0.2092022
0.3768750,0.1777705,0.1753527
0.3770000,0.1584279,0.1753527
0.3771250,0.1656814,0.1777705
0.3772500,0.1705171,0.1729349
0.3773750,0.1705171,0.1801883
0.3775000,0.1608458,0.1705171
0.3776250,0.1632636,0.1729349
0.3777500,0.1680992,0.1753527
0.3778750,0.1705171,0.1753527
0.3780000,0.1705171,0.1753527
0.3781250,0.1608458,0.1729349
0.3782500,0.1729349,0.1753527
0.3783750,0.1705171,0.1729349
0.3785000,0.1729349,0.1777705
0.3786250,0.1680992,0.1753527
0.3787500,0.1656814,0.1656814
0.3788750,0.1656814,0.1680992
0.3790000,0.1705171,0.1753527
0.3791250,0.1632636,0.1729349
0.3792500,0.1680992,0.1729349
0.3793750,0.1753527,0.1729349
0.3795000,0.1656814,0.1729349
0.3796250,0.1656814,0.1705171
0.3797500,0.1680992,0.1729349
0.3798750,0.1535923,0.1729349
0.3800000,0.1656814,0.1729349
0.3801250,0.1729349,0.1729349
0.3802500,0.1680992,0.1753527
0.3803750,0.1680992,0.1753527
0.3805000,0.1656814,0.1729349
0.3806250,0.1705171,0.1729349
0.3807500,0.1656814,0.1753527
0.3808750,0.1753527,0.1946953
0.3810000,0.1608458,0.1729349
0.3811250,0.1705171,0.1801883
0.3812500,0.1656814,0.1753527
0.3813750,0.1439210,0.1705171
0.3815000,0.1680992,0.1801883
0.3816250,0.1777705,0.1801883
0.3817500,0.1656814,0.1729349
0.3818750,0.1753527,0.1777705
0.3820000,0.1753527,0.1777705
0.3821250,0.1753527,0.1801883
0.3822500,0.1729349,0.1753527
0.3823750,0.1753527,0.1777705
0.3825000,0.1729349,0.1777705
0.3826250,0.1680992,0.1777705
0.3827500,0.1680992,0.1729349
0.3828750,0.1705171,0.1946953
0.3830000,0.1729349,0.1777705
0.3831250,0.1753527,0.1777705
0.3832500,0.1729349,0.1729349
0.3833750,0.1656814,0.1753527
0.3835000,0.1729349,0.1705171
0.3836250,0.1922775,0.1753527
0.3837500,0.1729349,0.1173249
0.3838750,0.1680992,0.1777705
0.3840000,0.1729349,0.1753527
0.3841250,0.1680992,0.1705171
0.3842500,0.1705171,0.1729349
0.3843750,0.1680992,0.1705171
0.3845000,0.1729349,0.1729349
0.3846250,0.1680992,0.1729349
0.3847500,0.1705171,0.1729349
0.3848750,0.1705171,0.1729349
0.3850000,0.1729349,0.1729349
0.3851250,0.1705171,0.1753527
0.3852500,0.1656814,0.1753527
0.3853750,0.1656814,0.1753527
0.3855000,0.1680992,0.1753527
0.3856250,0.1729349,0.1705171
0.3857500,0.1753527,0.1753527
0.3858750,0.1680992,0.1777705
0.3860000,0.1753527,0.1777705
0.3861250,0.1705171,0.1777705
0.3862500,0.1729349,0.1753527
0.3863750,0.1705171,0.1705171
0.3865000,0.1680992,0.1753527
0.3866250,0.1729349,0.1753527
0.3867500,0.1753527,0.1197427
0.3868750,0.1729349,0.1753527
0.3870000,0.1729349,0.1415032
0.3871250,0.1656814,0.1753527
